"Feature","Gain","Cover","Frequency","forecast_horizon_label","model_part"
"barangayCOGON PARDO",0.000352956869978034,0.00492398160057571,0.0013883104262113,"H+1","regressor"
"barangayCAPITOL SITE (POB.)",0.000350185765610658,0.00537468709008352,0.00152714146883243,"H+1","regressor"
"barangayTAPTAP",0.000305446489593285,3.58899580108603e-05,0.00055532417048452,"H+1","regressor"
"barangaySAN ROQUE (CIUDAD)",0.000265456376718875,1.89040551942918e-05,0.0013883104262113,"H+1","regressor"
"barangayBUHISAN",0.000231427287266573,6.35764970478097e-05,0.000832986255726781,"H+1","regressor"
"barangaySUBA POB. (SUBA SAN NICOLAS)",0.000224385646251083,0.00252075382061421,0.000832986255726781,"H+1","regressor"
"barangayBINALIW",0.000205292850269755,7.21056400103906e-05,0.00124947938359017,"H+1","regressor"
"barangayTALAMBAN",0.00020356165273643,0.000118111137447169,0.00027766208524226,"H+1","regressor"
"percent_open_barren",0.000168372746759482,0.00246233462005367,0.00069415521310565,"H+1","regressor"
"barangayLUZ",0.000155257687617404,0.000922239218513355,0.000971817298347911,"H+1","regressor"
"barangayPUNG-OL-SIBUGAY",0.000146427402886299,2.21914547095723e-05,0.00027766208524226,"H+1","regressor"
"barangayMAMBALING",0.000141515550746717,0.000113870693668743,0.00041649312786339,"H+1","regressor"
"barangayPIT-OS",0.000116631968334738,5.53730780738988e-06,0.00013883104262113,"H+1","regressor"
"barangayZAPATERA",0.000111994484707239,0.00149320924294899,0.00055532417048452,"H+1","regressor"
"barangaySAWANG CALERO (POB.)",9.02728519580387e-05,0.000507592580936455,0.00055532417048452,"H+1","regressor"
"barangayBUSAY (POB.)",7.37809673642635e-05,8.36809054596076e-05,0.00027766208524226,"H+1","regressor"
"barangayGUBA",5.47289701655314e-05,1.29987999182192e-05,0.00013883104262113,"H+1","regressor"
"barangayCAMBINOCOT",5.21835354397499e-05,1.31737257639864e-05,0.00013883104262113,"H+1","regressor"
"barangayPASIL",5.14927618771488e-05,2.93151589802993e-06,0.00027766208524226,"H+1","regressor"
"barangayDAY-AS",4.9274014490645e-05,7.7238808794801e-05,0.00013883104262113,"H+1","regressor"
"barangayBABAG",4.57322609505675e-05,7.09957656786262e-06,0.00013883104262113,"H+1","regressor"
"barangaySINSIN",3.74621837751407e-05,3.4623253610477e-06,0.00013883104262113,"H+1","regressor"
"barangayPARIL",3.69619585720293e-05,1.05317423003298e-05,0.00013883104262113,"H+1","regressor"
"barangayLOREGA (LOREGA SAN MIGUEL)",3.54757297808039e-05,4.22234800127768e-07,0.00013883104262113,"H+1","regressor"
"barangaySANTA CRUZ (POB.)",3.33383158897008e-05,0.00050091523916872,0.00013883104262113,"H+1","regressor"
"barangayKAMAGAYAN (POB.)",3.12364743999275e-05,1.79329151539979e-05,0.00013883104262113,"H+1","regressor"
"barangaySUDLON I",2.97681143311766e-05,5.73032943030543e-07,0.00013883104262113,"H+1","regressor"
"barangayKALUNASAN",2.55511480910344e-05,0.000500275855042812,0.00013883104262113,"H+1","regressor"
"barangayCALAMBA",1.0544213200438e-05,3.0762821152166e-06,0.00013883104262113,"H+1","regressor"
"barangayTEJERO (VILLA GONZALO)",1.00833123902597e-05,1.32702365754441e-07,0.00013883104262113,"H+1","regressor"
"pop_density",0.123339708387083,0.0432490389509098,0.0618369202788724,"H+10","regressor"
"city_env_temp_c_mean_rollmean_lag1_w8",0.0627001293695532,0.0321991400355959,0.0144740830554714,"H+10","regressor"
"city_env_u_component_of_wind_10m_mean_rollmean_lag1_w8",0.0345788252969046,0.0302317869391279,0.0153834495301607,"H+10","regressor"
"percent_built_up",0.0302226074942444,0.022418207307494,0.0155350106092755,"H+10","regressor"
"city_env_temp_c_mean_lag14",0.0299071269969558,0.0184742553406783,0.0128826917247651,"H+10","regressor"
"barangay_area_m2",0.0297110418465355,0.0266145678160395,0.0319793876932404,"H+10","regressor"
"city_env_rh_mean_lag19",0.0292259783132683,0.0221429610531705,0.014928766292816,"H+10","regressor"
"city_env_rh_mean_rollmean_lag1_w4",0.0200305508299462,0.010201544902619,0.00894210366777811,"H+10","regressor"
"flood_risk_index",0.0189114994419973,0.0216709870854933,0.0219005759321006,"H+10","regressor"
"city_env_wind_speed_10m_mean_lag14",0.018764927202957,0.0164548730624427,0.0128826917247651,"H+10","regressor"
"city_env_rh_mean_rollmean_lag1_w8",0.0173819728736874,0.0198499711495501,0.0103061533798121,"H+10","regressor"
"city_env_v_component_of_wind_10m_mean_lag11",0.0169933990505159,0.0221551802332039,0.00977568960290997,"H+10","regressor"
"city_env_rh_mean_lag20",0.015953605126833,0.0190533044854336,0.0119733252500758,"H+10","regressor"
"city_env_temp_c_mean_lag15",0.0157259088305844,0.0120284805212516,0.0104577144589269,"H+10","regressor"
"city_env_temp_c_mean_rollmean_lag1_w4",0.0150557826849383,0.0133079241670091,0.0101545923006972,"H+10","regressor"
"city_env_wind_speed_10m_mean_rollmean_lag1_w8",0.0142889179501375,0.0141390345943815,0.00871476204910579,"H+10","regressor"
"wind_speed_10m_lag15",0.0133640544479515,0.00775151249113547,0.0159139133070627,"H+10","regressor"
"city_env_rainfall_mean_rollmean_lag1_w8",0.0131935705398862,0.01964019951577,0.0135647165807821,"H+10","regressor"
"barangayPARDO (POB.)",0.0124233117607354,0.0185635497659937,0.00477417399211882,"H+10","regressor"
"neighbor_env_u_component_of_wind_10m_mean_rollmean_lag1_w8",0.0117977288323023,0.00904467829777424,0.00848742043043346,"H+10","regressor"
"neighbor_env_wind_speed_10m_mean_lag15",0.0115390970442904,0.00632082664988407,0.0122764474083055,"H+10","regressor"
"city_env_v_component_of_wind_10m_mean_rollmean_lag1_w8",0.0115196625693227,0.0149417565892783,0.00682024856016975,"H+10","regressor"
"neighbor_env_rh_mean_lag19",0.00985217024520548,0.00879809177210823,0.0124280084874204,"H+10","regressor"
"rh_rollmean_lag1_w4",0.00923372243401938,0.0064234525695788,0.010988178235829,"H+10","regressor"
"city_env_wind_speed_10m_mean_rollmean_lag1_w4",0.00921142584987351,0.0110941473225842,0.00780539557441649,"H+10","regressor"
"u_component_of_wind_10m_lag9",0.0089729620289855,0.00416163459726047,0.0131858138829948,"H+10","regressor"
"temp_c_lag15",0.0088194387029883,0.0075178396637286,0.0134889360412246,"H+10","regressor"
"v_component_of_wind_10m_lag11",0.00876998801137303,0.0075501293353001,0.0125037890269779,"H+10","regressor"
"rh_rollmean_lag1_w8",0.0076921681717503,0.00514812719986274,0.00901788420733556,"H+10","regressor"
"rainfall_rollmean_lag1_w8",0.00764901219239065,0.00596001900570828,0.0131858138829948,"H+10","regressor"
"neighbor_env_rainfall_mean_rollmean_lag1_w8",0.00759746706080727,0.00740231632354563,0.0121248863291907,"H+10","regressor"
"wind_speed_10m_lag14",0.00754217209297973,0.00532479527352567,0.0136404971203395,"H+10","regressor"
"barangayBANILAD",0.00742469591913661,0.0158151024062512,0.00386480751742952,"H+10","regressor"
"neighbor_env_rh_mean_rollmean_lag1_w8",0.00740942578673313,0.00425126542984148,0.00916944528645044,"H+10","regressor"
"neighbor_env_temp_c_mean_rollmean_lag1_w8",0.00737345049402565,0.00779622210191503,0.0108366171567142,"H+10","regressor"
"city_env_wind_speed_10m_mean_lag1",0.00729670635772135,0.0129835298963699,0.0138678387390118,"H+10","regressor"
"u_component_of_wind_10m_lag8",0.0072194408022618,0.0076091688104084,0.0122006668687481,"H+10","regressor"
"city_env_u_component_of_wind_10m_mean_rollmean_lag1_w4",0.00718345061186417,0.00856362675985018,0.00651712640193998,"H+10","regressor"
"city_env_rainfall_mean_rollmean_lag1_w4",0.0071797862182547,0.00653877515058715,0.00666868748105486,"H+10","regressor"
"neighbor_env_rh_mean_rollmean_lag1_w4",0.00705775003672368,0.00547562509882303,0.00894210366777811,"H+10","regressor"
"u_component_of_wind_10m_rollmean_lag1_w8",0.00701438329886515,0.00726398240038727,0.00992725068202486,"H+10","regressor"
"percent_brush_shrubs",0.00691035272854952,0.00583953637131992,0.00674446802061231,"H+10","regressor"
"temp_c_rollmean_lag1_w8",0.00672432790065388,0.00763441020717376,0.0106092755380418,"H+10","regressor"
"city_env_rainfall_mean_lag4",0.00665160526435529,0.0127037964031975,0.00969990906335253,"H+10","regressor"
"rainfall_rollmean_lag1_w4",0.00656241805143709,0.00570118617039064,0.0132615944225523,"H+10","regressor"
"week_sin",0.00650068947230165,0.010473964250727,0.00750227341618672,"H+10","regressor"
"neighbor_env_wind_speed_10m_mean_lag14",0.00649883514804536,0.0060540990956727,0.0114428614731737,"H+10","regressor"
"neighbor_env_temp_c_mean_rollmean_lag1_w4",0.00640196642318555,0.00573112099110312,0.0118975447105183,"H+10","regressor"
"city_env_v_component_of_wind_10m_mean_rollmean_lag1_w4",0.006385016357134,0.0128849354379384,0.00621400424371022,"H+10","regressor"
"v_component_of_wind_10m_rollmean_lag1_w8",0.00627242487299057,0.00558101281364965,0.00803273719308882,"H+10","regressor"
"neighbor_env_temp_c_mean_lag15",0.00618738885761586,0.00432022891928423,0.0118975447105183,"H+10","regressor"
"neighbor_env_temp_c_mean_lag14",0.0058968628676628,0.00400459208939726,0.0118975447105183,"H+10","regressor"
"week_cos",0.0058804136269007,0.0051382031855283,0.00879054258866323,"H+10","regressor"
"rh_lag19",0.00579572201106887,0.00840867865851135,0.0131100333434374,"H+10","regressor"
"rainfall_lag20",0.00537095644051538,0.00418627371650197,0.0125037890269779,"H+10","regressor"
"neighbor_env_v_component_of_wind_10m_mean_lag11",0.00531525748238436,0.00619083237135777,0.00689602909972719,"H+10","regressor"
"neighbor_env_rainfall_mean_lag20",0.0052931015499602,0.00471295727222411,0.0115186420127311,"H+10","regressor"
"v_component_of_wind_10m_lag9",0.0052715551083301,0.00369499431251971,0.00894210366777811,"H+10","regressor"
"neighbor_env_v_component_of_wind_10m_mean_rollmean_lag1_w8",0.00524966514349185,0.00740441615599366,0.00697180963928463,"H+10","regressor"
"rh_lag20",0.00522860287679162,0.00317735577150261,0.00962412852379509,"H+10","regressor"
"city_env_rainfall_mean_lag20",0.0051363064283057,0.00479066192464815,0.00697180963928463,"H+10","regressor"
"temp_c_rollmean_lag1_w4",0.00510025839981691,0.00399774457376573,0.00916944528645044,"H+10","regressor"
"percent_perennial_crop",0.00509321967938851,0.00989109525573027,0.00765383449530161,"H+10","regressor"
"wind_speed_10m_rollmean_lag1_w8",0.00507146729910047,0.00506697166000474,0.0109123976962716,"H+10","regressor"
"neighbor_env_rainfall_mean_rollmean_lag1_w4",0.00500923614200615,0.00555338401048345,0.0101545923006972,"H+10","regressor"
"v_component_of_wind_10m_rollmean_lag1_w4",0.0048570343287587,0.0050804116728568,0.00841163989087602,"H+10","regressor"
"temp_c_lag14",0.00480239661196718,0.00600784852257986,0.0120491057896332,"H+10","regressor"
"neighbor_env_wind_speed_10m_mean_rollmean_lag1_w8",0.00473081145812825,0.00356471246004058,0.00879054258866323,"H+10","regressor"
"barangaySAMBAG II (POB.)",0.00464460290690529,0.0171988648598786,0.00356168535919976,"H+10","regressor"
"wind_speed_10m_rollmean_lag1_w4",0.00463862893315524,0.00437798787641389,0.00932100636556532,"H+10","regressor"
"percent_inland_water",0.00461649841443781,0.00313992232432201,0.00538041830857836,"H+10","regressor"
"barangayCENTRAL (POB.)",0.00461186172746238,0.00263497501869488,0.00401636859654441,"H+10","regressor"
"neighbor_env_u_component_of_wind_10m_mean_lag8",0.0045390711752234,0.00570819646373132,0.00826007881176114,"H+10","regressor"
"barangayPARI-AN",0.00447080513911636,0.00271871329820471,0.00439527129433162,"H+10","regressor"
"city_env_u_component_of_wind_10m_mean_lag8",0.00437408188581919,0.00392538445612541,0.00401636859654441,"H+10","regressor"
"barangaySIRAO",0.00411224096008209,0.0068363165251404,0.00348590481964232,"H+10","regressor"
"rainfall_lag4",0.00404468957493489,0.00357621541815377,0.0115186420127311,"H+10","regressor"
"neighbor_env_u_component_of_wind_10m_mean_rollmean_lag1_w4",0.00404422687020553,0.00855384924545397,0.00750227341618672,"H+10","regressor"
"neighbor_env_v_component_of_wind_10m_mean_rollmean_lag1_w4",0.00404065054823488,0.00484551801263132,0.00583510154592301,"H+10","regressor"
"barangaySAN NICOLAS CENTRAL",0.00402103248114446,0.0167807974435479,0.00378902697787208,"H+10","regressor"
"neighbor_env_v_component_of_wind_10m_mean_lag9",0.00399783721574868,0.00436957226885089,0.00682024856016975,"H+10","regressor"
"barangay_area_km2",0.0039209397208693,0.0049001896192108,0.00575932100636557,"H+10","regressor"
"neighbor_env_rainfall_mean_lag4",0.00381235878254764,0.0031440731559053,0.00871476204910579,"H+10","regressor"
"barangayMABOLO",0.0037702381926534,0.0103108718380071,0.00250075780539557,"H+10","regressor"
"neighbor_env_wind_speed_10m_mean_rollmean_lag1_w4",0.00375387570902806,0.00548770863076551,0.00886632312822067,"H+10","regressor"
"neighbor_env_rh_mean_lag20",0.00372942597048819,0.00471476410479566,0.00833585935131858,"H+10","regressor"
"neighbor_env_u_component_of_wind_10m_mean_lag9",0.00369134309279189,0.00596077320909401,0.00826007881176114,"H+10","regressor"
"city_env_u_component_of_wind_10m_mean_lag9",0.00364417481494103,0.00717146497643068,0.00568354046680812,"H+10","regressor"
"percent_mangrove_forest",0.00355032659675907,0.010122489195209,0.00447105183388906,"H+10","regressor"
"barangay_classificationUrban",0.00329675892797969,0.00150352344017189,0.000985147014246741,"H+10","regressor"
"barangayKALUBIHAN (POB.)",0.00292655264226076,0.00628663790503916,0.00394058805698697,"H+10","regressor"
"percent_annual_crop",0.00287652817049105,0.0027933360260022,0.00447105183388906,"H+10","regressor"
"city_env_v_component_of_wind_10m_mean_lag9",0.0026156667678813,0.00679887222611252,0.00462261291300394,"H+10","regressor"
"u_component_of_wind_10m_rollmean_lag1_w4",0.00251477325676059,0.00267390602079966,0.00704759017884207,"H+10","regressor"
"barangayADLAON",0.00229543084026345,0.00237206731472488,0.00280387996362534,"H+10","regressor"
"barangayT. PADILLA",0.00202414587438981,0.0093397834326139,0.00318278266141255,"H+10","regressor"
"barangayLABANGON",0.00194696839056909,0.00924770008254837,0.00197029402849348,"H+10","regressor"
"percent_open_forest",0.00193985277176948,0.00173824889676458,0.00341012428008487,"H+10","regressor"
"barangayZAPATERA",0.00131539429031716,0.00502941341658046,0.00295544104274022,"H+10","regressor"
"barangayTAPTAP",0.0012628314055045,0.00120521701038564,0.00159139133070627,"H+10","regressor"
"barangayPAHINA SAN NICOLAS",0.00114871345582992,0.00545793116183854,0.00166717187026372,"H+10","regressor"
"barangayTO-ONG PARDO",0.0011042284053336,0.000448919218138077,0.00143983025159139,"H+10","regressor"
"barangaySAMBAG I (POB.)",0.00104961873125295,0.010400442985428,0.00204607456805092,"H+10","regressor"
"barangayLUSARAN",0.000986454058603805,0.00529163745417204,0.00212185510760837,"H+10","regressor"
"barangayPIT-OS",0.000963408975069749,0.000897084232890431,0.00113670809336162,"H+10","regressor"
"barangayGUBA",0.00087728049893134,0.000824496226457304,0.000985147014246741,"H+10","regressor"
"barangayBASAK PARDO",0.000850028241973894,0.000372484231845398,0.0009093664746893,"H+10","regressor"
"barangayCAPITOL SITE (POB.)",0.000703904850620299,0.00563297145840998,0.00174295240982116,"H+10","regressor"
"barangayPUNG-OL-SIBUGAY",0.000594000592108541,0.000263032500213686,0.000682024856016975,"H+10","regressor"
"barangayCALAMBA",0.000568093015999868,0.000353498925034999,0.00128826917247651,"H+10","regressor"
"barangayBUSAY (POB.)",0.00052977790960417,0.000842255274525447,0.0009093664746893,"H+10","regressor"
"barangayLUZ",0.000527838033171363,0.00521934244761538,0.00128826917247651,"H+10","regressor"
"barangayCOGON RAMOS (POB.)",0.00045473588917039,0.00112126711985392,0.0009093664746893,"H+10","regressor"
"percent_grassland",0.000434230834421405,0.00117873850303075,0.00106092755380418,"H+10","regressor"
"barangayPAHINA CENTRAL (POB.)",0.000416329260567927,0.000653563354080058,0.000757805395574416,"H+10","regressor"
"barangayTALAMBAN",0.000391719810026309,0.000151936713719571,0.000530463776902091,"H+10","regressor"
"barangaySAN JOSE",0.00036951535056732,0.000524095390146671,0.000757805395574416,"H+10","regressor"
"barangayPAMUTAN",0.000351244483787979,0.00333540207523891,0.000757805395574416,"H+10","regressor"
"barangaySANTA CRUZ (POB.)",0.000347445189403358,0.00377960073981167,0.000985147014246741,"H+10","regressor"
"barangayMABINI",0.000337486302621936,0.00053648819973654,0.000833585935131858,"H+10","regressor"
"barangayCOGON PARDO",0.000302381867537185,0.0035420320992325,0.000682024856016975,"H+10","regressor"
"barangaySAN ANTONIO (POB.)",0.000290787767563611,0.00136572668345371,0.0009093664746893,"H+10","regressor"
"barangayMAMBALING",0.000290304770208517,0.000167595929339694,0.000303122158229767,"H+10","regressor"
"barangayPASIL",0.000267130509460424,0.00288717737532653,0.00106092755380418,"H+10","regressor"
"percent_open_barren",0.000232698852967417,0.00220527984800729,0.000606244316459533,"H+10","regressor"
"barangayAPAS",0.000229272795014874,0.00078536989110155,0.000530463776902091,"H+10","regressor"
"barangayLAHUG (POB.)",0.000206728372457505,0.000481822019080705,0.000530463776902091,"H+10","regressor"
"barangayKASAMBAGAN",0.000201167836994575,9.23600721710785e-05,0.000606244316459533,"H+10","regressor"
"barangayCARRETA",0.000182618939334268,0.00232874131447308,0.000530463776902091,"H+10","regressor"
"barangayKAMAGAYAN (POB.)",0.000176772212123342,0.001251429602013,0.000530463776902091,"H+10","regressor"
"barangayHIPPODROMO",0.000173517313294763,0.0021119973688177,0.000606244316459533,"H+10","regressor"
"barangayBULACAO",0.000170344392840196,0.00319618915245114,0.000606244316459533,"H+10","regressor"
"barangaySAN ROQUE (CIUDAD)",0.000153732222284815,0.000405951328846409,0.000530463776902091,"H+10","regressor"
"percent_fishpond",0.000134986313626462,7.87138742207634e-05,0.00045468323734465,"H+10","regressor"
"barangayBABAG",0.000131039767624313,9.75146996274599e-05,0.000303122158229767,"H+10","regressor"
"barangayCAMBINOCOT",0.000129315387374941,0.000231220309922356,0.000303122158229767,"H+10","regressor"
"barangayPUNTA PRINCESA",0.00012743386935704,0.00309398645480019,0.000606244316459533,"H+10","regressor"
